ID,V2,V5,V6,DrivingStyle
DR_5826,1694,20897,6,Normal
DR_69639,510,1079,2,Normal
DR_35038,1707,18725,6,Aggressive
DR_53318,2020,20453,5,Aggressive
DR_35734,1687,8228,5,Aggressive
DR_28294,1705,17798,6,Aggressive
DR_44263,574,2140,2,Normal
DR_67074,550,1487,2,Normal
DR_67263,1696,8924,5,Aggressive
DR_25563,480,1533,2,Normal
DR_15670,632,1741,2,Vague
DR_39902,1739,19127,6,Normal
DR_33802,626,2397,2,Aggressive
DR_75131,660,2160,2,Vague
DR_62409,1661,12169,4,Aggressive
DR_22826,620,1790,2,Aggressive
DR_41210,664,2281,2,Vague
DR_55342,561,1573,2,Normal
DR_26562,778,4402,2,Normal
DR_69615,622,2097,2,Normal
DR_6630,1097,7122,4,Normal
DR_15800,2093,26485,6,Aggressive
DR_18843,1036,10616,3,Normal
DR_39514,765,4751,2,Normal
DR_25654,589,1489,2,Normal
DR_5390,604,2340,2,Normal
DR_70890,1412,13062,3,Normal
DR_61825,607,2046,2,Aggressive
DR_22897,605,2060,2,Normal
DR_65570,588,2502,2,Normal
DR_45127,541,1231,2,Normal
DR_45222,522,1522,2,Normal
DR_44726,578,1620,2,Normal
DR_71548,1750,14875,5,Normal
DR_4388,1712,22464,5,Aggressive
DR_34888,529,1315,2,Normal
DR_39324,637,2161,2,Normal
DR_5982,780,2032,2,Normal
DR_67703,1175,444,2,Vague
DR_55294,1697,21806,6,Vague
DR_23893,1720,23422,6,Aggressive
DR_19427,1675,13243,6,Normal
DR_67102,1685,10793,5,Normal
DR_46697,1806,14146,3,Normal
DR_47333,542,1548,2,Vague
DR_64040,467,1235,2,Normal
DR_25505,1739,30288,6,Normal
DR_56017,1647,10115,5,Vague
DR_18486,1717,24571,6,Aggressive
DR_22711,1702,25980,6,Normal
DR_22714,1727,19673,6,Aggressive
DR_33989,1726,32690,6,Normal
DR_67349,2033,7168,4,Aggressive
DR_15709,1716,20608,6,Normal
DR_11248,1739,23831,5,Vague
DR_73535,2008,21758,6,Normal
DR_30902,1840,21290,5,Aggressive
DR_20349,1924,13034,4,Vague
DR_47605,1701,14142,5,Aggressive
DR_68969,626,2735,2,Vague
DR_30757,1635,26096,6,Normal
DR_34870,589,2017,2,Normal
DR_42267,2006,14932,6,Normal
DR_47998,1711,11129,5,Normal
DR_48733,1723,19814,6,Normal
DR_63397,597,1603,2,Normal
DR_16277,1651,11616,5,Normal
DR_32508,1712,14762,6,Normal
DR_19230,1990,17484,6,Aggressive
DR_16182,1729,21977,6,Aggressive
DR_38948,1735,23695,6,Aggressive
DR_45797,2065,24024,5,Aggressive
DR_24054,2031,23477,5,Normal
DR_50471,1489,11913,6,Normal
DR_14673,2140,24600,5,Aggressive
DR_36615,2042,18080,5,Normal
DR_74270,1955,22929,6,Normal
DR_66805,1697,16724,6,Normal
DR_11632,520,1615,2,Normal
DR_41051,2066,12072,5,Normal
DR_68905,619,2333,2,Vague
DR_68875,1667,10841,4,Vague
DR_43370,583,1884,2,Normal
DR_63705,607,2010,2,Vague
DR_26917,585,1540,2,Vague
DR_53228,1716,16822,4,Normal
DR_61665,1810,27449,6,Vague
DR_69662,619,1893,2,Vague
DR_50288,1726,12988,5,Aggressive
DR_66947,628,1867,2,Normal
DR_52138,567,2008,2,Normal
DR_6028,1729,13381,6,Normal
DR_31435,815,5329,2,Normal
DR_6321,589,2056,2,Aggressive
DR_73504,1679,12497,5,Normal
DR_15955,645,2742,2,Normal
DR_19065,1457,17813,6,Normal
DR_55368,1684,23489,5,Normal
DR_72263,1798,11658,5,Normal
DR_7350,1703,11270,4,Normal
DR_30215,1667,10257,4,Normal
DR_56265,2047,24399,6,Aggressive
DR_67536,1690,22074,5,Vague
DR_61635,1887,14878,5,Aggressive
DR_16098,1713,12632,6,Vague
DR_30744,1616,30779,6,Aggressive
DR_34256,617,2197,2,Aggressive
DR_6045,1955,20459,5,Vague
DR_6911,610,1938,2,Normal
DR_32077,1699,20270,6,Vague
DR_62073,1694,12419,6,Normal
DR_15348,1704,23722,5,Aggressive
DR_12287,1733,14864,6,Normal
DR_68267,1684,16052,4,Vague
DR_32233,1762,22830,6,Aggressive
DR_35749,1684,15857,4,Vague
DR_74906,587,2546,2,Aggressive
DR_27814,1694,18572,5,Vague
DR_67828,1727,18697,5,Aggressive
DR_25140,1684,22295,6,Vague
DR_53106,1955,16517,6,Vague
DR_34991,1112,13830,5,Normal
DR_52803,1695,15990,6,Vague
DR_14335,2070,24696,6,Aggressive
DR_7181,1694,18243,6,Vague
DR_37876,547,1194,2,Vague
DR_57113,2001,17926,6,Aggressive
DR_30320,1690,11486,6,Normal
DR_61931,1713,23459,6,Aggressive
DR_44990,646,2422,2,Normal
DR_39475,1705,14654,6,Vague
DR_52242,1751,20160,6,Normal
DR_36239,2003,18536,5,Aggressive
DR_66747,2050,21652,6,Normal
DR_24366,1671,11928,5,Vague
DR_27675,2014,13892,5,Aggressive
DR_21075,2094,20920,6,Aggressive
DR_11579,1704,14145,6,Normal
DR_38254,1964,24169,6,Normal
DR_16906,1760,18336,5,Normal
DR_18110,1667,18304,5,Normal
DR_66019,1680,16144,6,Vague
DR_65446,1707,19690,6,Normal
DR_49044,2023,19468,5,Normal
DR_66720,1462,8581,5,Aggressive
DR_74621,1714,15626,5,Normal
DR_61020,2027,19904,6,Normal
DR_7429,1689,15321,5,Normal
DR_34233,628,2076,2,Vague
DR_62704,1690,20910,6,Normal
DR_73352,1652,11666,5,Normal
DR_30838,522,1109,2,Vague
DR_13607,1710,13806,4,Aggressive
DR_45468,1660,11597,5,Normal
DR_38778,409,968,2,Normal
DR_37988,1723,25365,6,Vague
DR_44069,641,2176,2,Normal
DR_25769,1677,23756,6,Normal
DR_45103,1716,15121,5,Vague
DR_7435,1695,20747,5,Normal
DR_66590,1717,18450,6,Vague
DR_56583,574,1681,2,Normal
DR_15384,1720,28630,6,Vague
DR_50753,1711,18067,5,Vague
DR_5154,1450,8339,2,Vague
DR_69755,1703,25876,6,Normal
DR_65123,567,1648,2,Normal
DR_69933,1792,30086,6,Normal
DR_30009,1715,23115,6,Aggressive
DR_46732,1708,14871,6,Normal
DR_53533,1688,15738,5,Vague
DR_53961,575,1518,2,Normal
DR_75011,1725,14521,6,Vague
DR_10563,2067,16765,5,Aggressive
DR_75032,1744,19933,6,Aggressive
DR_69855,1074,10833,3,Normal
DR_61128,2007,19207,6,Vague
DR_46417,1670,16433,4,Aggressive
DR_69111,505,1285,2,Vague
DR_23059,519,1799,2,Vague
DR_51495,1696,20949,5,Normal
DR_36515,1700,27314,6,Normal
DR_13977,630,2000,2,Normal
DR_56777,596,2057,2,Normal
DR_44052,700,2259,2,Normal
DR_56993,693,2129,2,Normal
DR_43457,1523,12584,4,Normal
DR_26389,600,1621,2,Normal
DR_28907,1714,19560,6,Aggressive
DR_24376,619,2254,2,Normal
DR_6652,1742,23309,6,Aggressive
DR_74021,941,10141,3,Normal
DR_61920,1687,24245,6,Normal
DR_11693,1823,18372,4,Normal
DR_57156,937,8693,2,Normal
DR_20591,672,2513,2,Normal
DR_32136,1702,18648,6,Normal
DR_67057,676,1907,2,Normal
DR_37932,548,1924,2,Normal
DR_72398,955,8019,2,Normal
DR_67812,541,1640,2,Vague
DR_13150,588,2178,2,Vague
DR_42731,551,2838,2,Vague
DR_41216,545,1533,2,Normal
DR_20327,1704,14111,6,Normal
DR_34261,567,1795,2,Normal
DR_31651,554,1685,2,Vague
DR_21722,1055,6501,2,Normal
DR_35821,1722,16031,6,Aggressive
DR_12775,546,1863,2,Normal
DR_28442,795,8293,2,Normal
DR_19031,1615,13109,4,Aggressive
DR_56175,529,1290,2,Vague
DR_10059,569,2048,2,Vague
DR_24972,1749,27614,6,Aggressive
DR_15920,841,5852,2,Vague
DR_38347,561,1849,2,Vague
DR_15771,800,3379,2,Vague
DR_54947,1681,19095,5,Normal
DR_35357,1761,24596,6,Vague
DR_32964,1677,18744,5,Normal
DR_22649,1692,14789,4,Vague
DR_56835,609,1815,2,Vague
DR_66006,1721,19436,6,Aggressive
DR_44629,2092,25005,6,Vague
DR_72443,1404,9385,6,Normal
DR_69775,566,1019,2,Vague
DR_11660,2093,20223,5,Normal
DR_49552,1606,12668,5,Vague
DR_71229,1634,13160,6,Vague
DR_63772,2053,20967,6,Aggressive
DR_17629,1055,8269,2,Vague
DR_13103,1724,18605,6,Aggressive
DR_62849,1480,14740,6,Vague
DR_66253,1063,2787,4,Aggressive
DR_10395,2023,20584,6,Aggressive
DR_20135,854,2034,4,Normal
DR_53825,577,2808,2,Vague
DR_27712,1693,19687,6,Vague
DR_61889,1711,33295,5,Aggressive
DR_74260,1752,27052,6,Aggressive
DR_52153,566,1885,2,Normal
DR_50535,1851,6791,4,Vague
DR_74481,844,3586,2,Vague
DR_66622,1689,22157,5,Normal
DR_73638,587,1688,2,Normal
DR_18782,620,2163,2,Normal
DR_11849,699,2332,2,Normal
DR_51934,1760,13963,5,Normal
DR_5545,526,1668,2,Normal
DR_47009,903,4360,2,Normal
DR_54084,565,2230,2,Normal
DR_63029,541,1432,2,Normal
DR_31321,566,1658,2,Normal
DR_32224,539,1551,2,Normal
DR_63501,662,2705,2,Normal
DR_13125,569,1512,2,Normal
DR_67709,1164,2550,3,Normal
DR_50882,656,2233,2,Normal
DR_19198,524,1313,2,Normal
DR_63232,562,1602,2,Normal
DR_36299,566,1376,2,Normal
DR_54188,626,1289,2,Normal
DR_64058,523,1292,2,Normal
DR_54810,1676,18959,5,Normal
DR_35223,560,1866,2,Vague
DR_16566,579,1797,2,Vague
DR_59013,553,1954,2,Vague
DR_38843,567,2278,2,Vague
DR_50220,567,1571,2,Normal
DR_10664,530,2072,2,Normal
DR_63727,563,1350,2,Normal
DR_50126,554,1419,2,Normal
DR_65608,550,1295,2,Vague
DR_41380,547,1533,2,Vague
DR_7060,573,1580,2,Normal
DR_22780,536,1939,2,Vague
DR_72429,538,1389,2,Vague
DR_35991,1718,20545,6,Aggressive
DR_12238,595,1900,2,Vague
DR_48390,576,1516,2,Vague
DR_73045,560,1545,2,Vague
DR_43885,677,2507,2,Vague
DR_25945,1700,29445,6,Normal
DR_23957,625,2190,2,Vague
DR_56790,541,1768,2,Normal
DR_50838,594,1561,2,Vague
DR_47735,1696,24550,6,Aggressive
DR_15431,1711,21145,6,Vague
DR_17559,550,1559,2,Normal
DR_18469,528,1610,2,Vague
DR_38290,2065,26176,5,Normal
DR_25028,524,1607,2,Vague
DR_66061,1709,16173,6,Aggressive
DR_54307,638,2648,2,Vague
DR_68330,2023,17135,5,Aggressive
DR_57328,2003,11327,5,Normal
DR_74306,1018,3041,4,Vague
DR_74903,1722,18625,6,Aggressive
DR_57971,2004,19236,5,Vague
DR_23795,1997,14056,6,Normal
DR_16005,1722,14069,6,Aggressive
DR_64841,543,1217,2,Normal
DR_54978,768,3812,2,Normal
DR_75190,536,1477,2,Vague
DR_39150,954,6521,3,Vague
DR_6913,575,1607,2,Vague
DR_56999,555,2124,2,Vague
DR_73621,1926,24037,6,Aggressive
DR_62288,559,2334,2,Vague
DR_21355,865,2573,3,Vague
DR_34952,629,2159,2,Normal
DR_38984,573,1763,2,Normal
DR_72219,667,2159,2,Normal
DR_30822,564,1794,2,Normal
DR_31282,577,1744,2,Normal
DR_12452,558,1351,2,Normal
DR_60677,574,1756,2,Normal
DR_35879,565,1928,2,Normal
DR_70156,547,1845,2,Normal
DR_62255,581,1470,2,Normal
DR_49358,508,1186,2,Normal
DR_24383,549,2167,2,Normal
DR_61393,546,1604,2,Normal
DR_50555,626,2920,2,Normal
DR_52425,568,2430,2,Aggressive
DR_18789,537,1299,2,Normal
DR_5221,653,2120,2,Normal
DR_19296,626,2096,2,Normal
DR_53798,527,1173,2,Normal
DR_49563,698,2241,2,Vague
DR_64113,572,1322,2,Normal
DR_15731,590,2065,2,Vague
DR_4405,600,2250,2,Normal
DR_61616,634,1031,2,Normal
DR_68468,552,2142,2,Normal
DR_12126,584,2351,2,Vague
DR_61845,585,2015,2,Vague
DR_46364,581,1970,2,Vague
DR_65201,604,1893,2,Normal
DR_57117,530,1649,2,Vague
DR_19057,599,2251,2,Vague
DR_25279,652,2343,2,Vague
DR_4286,564,1301,2,Aggressive
DR_41473,723,2978,2,Vague
DR_53181,911,6945,4,Vague
DR_63836,548,1773,2,Vague
DR_57993,647,2689,2,Vague
DR_70647,755,2784,2,Normal
DR_54720,594,2146,2,Vague
DR_6579,547,1643,2,Vague
DR_20031,727,8462,2,Vague
DR_6583,614,2038,2,Vague
DR_69116,545,1473,2,Normal
DR_67528,643,2214,2,Normal
DR_21063,580,1770,2,Normal
DR_65128,501,1223,2,Normal
DR_21554,550,1745,2,Normal
DR_28829,509,1582,2,Vague
DR_58391,561,2124,2,Vague
DR_64623,541,1118,2,Aggressive
DR_27335,652,3286,2,Vague
DR_30160,552,1565,2,Aggressive
DR_31963,1345,11712,3,Normal
DR_23240,568,1952,2,Normal
DR_19113,547,1348,2,Normal
DR_12090,594,1955,2,Vague
DR_31444,1708,13841,5,Aggressive
DR_67691,576,1894,2,Normal
DR_20642,764,3080,2,Vague
DR_29439,557,1459,2,Vague
DR_21291,1743,25595,5,Aggressive
DR_48232,586,1764,2,Vague
DR_67994,563,2142,2,Normal
DR_38879,543,1674,2,Normal
DR_64403,539,1376,2,Normal
DR_39762,565,2131,2,Normal
DR_26823,575,1929,2,Normal
DR_68311,543,1512,2,Normal
DR_40008,508,1735,2,Normal
DR_29135,565,1901,2,Normal
DR_62248,572,1860,2,Normal
DR_4525,564,1625,2,Normal
DR_5035,544,1500,2,Normal
DR_45990,543,1576,2,Normal
DR_50473,575,1830,2,Normal
DR_15361,579,1631,2,Normal
DR_28768,567,2046,2,Normal
DR_4570,526,1302,2,Vague
DR_4986,530,1152,2,Normal
DR_70493,566,1437,2,Vague
DR_21409,588,2048,2,Vague
DR_73134,566,1342,2,Vague
DR_6153,2060,25765,6,Aggressive
DR_34832,548,1748,2,Aggressive
DR_52750,539,1779,2,Aggressive
DR_28557,569,1249,2,Normal
DR_6445,556,2146,2,Normal
DR_56677,579,1834,2,Normal
DR_31139,522,1993,2,Normal
DR_25246,524,1165,2,Normal
DR_10822,553,1683,2,Normal
DR_29594,591,1927,2,Vague
DR_43748,569,1845,2,Vague
DR_58227,557,2021,2,Normal
DR_43335,1755,14586,5,Aggressive
DR_50407,538,1990,2,Vague
DR_11716,1726,14261,5,Normal
DR_56130,1697,22469,6,Aggressive
DR_35530,621,2767,2,Normal
DR_46289,914,3247,3,Aggressive
DR_4485,1657,15094,5,Aggressive
DR_48310,2036,14986,5,Aggressive
DR_29892,576,1993,2,Vague
DR_50409,537,1422,2,Aggressive
DR_45926,1752,17345,6,Aggressive
DR_47700,1684,18382,6,Vague
DR_41519,575,1869,2,Vague
DR_55159,979,11404,3,Normal
DR_4421,2013,21896,5,Aggressive
DR_10832,2054,21803,5,Normal
DR_52522,530,1401,2,Normal
DR_51968,959,6265,2,Vague
DR_40299,565,1838,2,Vague
DR_40949,572,1646,2,Vague
DR_32131,579,2251,2,Normal
DR_58945,1664,9060,6,Normal
DR_33101,1029,7223,2,Normal
DR_68799,1682,17217,4,Vague
DR_54100,618,2496,2,Vague
DR_28435,641,2469,2,Normal
DR_59411,543,1922,2,Normal
DR_16217,867,3659,2,Normal
DR_17832,1115,4144,4,Normal
DR_46160,1082,2680,3,Normal
DR_61839,1002,11864,3,Normal
DR_48520,572,1843,2,Normal
DR_11623,590,2106,2,Normal
DR_25744,565,1633,2,Normal
DR_36320,1522,11052,4,Normal
DR_40761,1669,27216,5,Normal
DR_41263,568,1561,2,Normal
DR_11578,535,1292,2,Normal
DR_73637,603,1671,2,Normal
DR_70336,559,1948,2,Normal
DR_27852,822,731,2,Normal
DR_35831,1691,21850,6,Normal
DR_62722,558,1182,2,Vague
DR_54757,729,2925,2,Normal
DR_53224,593,2022,2,Normal
DR_62426,528,1260,2,Aggressive
DR_55539,626,2235,2,Normal
DR_33299,633,2584,2,Normal
DR_22493,1723,24033,6,Aggressive
DR_37521,1691,10054,6,Aggressive
DR_54833,1779,13525,6,Aggressive
DR_41640,1709,13518,4,Normal
DR_16870,1701,12163,6,Normal
DR_14504,1703,19766,6,Aggressive
DR_37291,1727,10440,5,Vague
DR_54579,1133,3090,3,Normal
DR_65346,1703,15720,4,Vague
DR_49825,1852,20941,5,Aggressive
DR_70969,2014,18165,5,Aggressive
DR_45555,659,2627,2,Normal
DR_5550,1199,2237,3,Normal
DR_60972,1901,26622,6,Aggressive
DR_54578,1753,26688,6,Vague
DR_58826,1969,8993,4,Aggressive
DR_72773,1911,21296,5,Aggressive
DR_25634,616,2007,2,Normal
DR_14648,1742,23940,6,Aggressive
DR_73682,540,1751,2,Normal
DR_33036,1993,14259,6,Normal
DR_4214,1716,21904,6,Aggressive
DR_58770,536,1541,2,Normal
DR_14041,1708,17837,6,Vague
DR_55362,2051,18847,5,Aggressive
DR_14979,632,1913,2,Vague
DR_46027,2001,21037,5,Aggressive
DR_28908,2013,13745,5,Normal
DR_57271,1950,12183,5,Normal
DR_74645,1687,12566,6,Normal
DR_66362,2047,16230,6,Normal
DR_20235,2037,24213,5,Aggressive
DR_11610,1719,22368,6,Normal
DR_45077,1707,14492,4,Vague
DR_59271,1413,12326,6,Vague
DR_35590,2021,21401,6,Aggressive
DR_44590,1956,12533,4,Normal
DR_72262,605,2169,2,Normal
DR_16904,511,1421,2,Vague
DR_59864,578,2271,2,Normal
DR_35147,619,1866,2,Normal
DR_13648,1727,20138,5,Vague
DR_11291,971,1914,3,Normal
DR_45603,1233,8286,2,Normal
DR_25539,621,2123,2,Vague
DR_11570,1678,15444,4,Normal
DR_50616,920,1725,3,Normal
DR_32105,1119,10952,3,Normal
DR_24556,1692,9310,4,Normal
DR_51187,1705,16675,5,Normal
DR_16300,1653,11984,5,Normal
DR_45757,702,6156,2,Normal
DR_50099,598,2573,2,Normal
DR_56732,576,1620,2,Normal
DR_15847,1006,9006,3,Normal
DR_38970,1669,31531,6,Normal
DR_31551,1691,9612,4,Normal
DR_11929,1615,7979,4,Normal
DR_62565,937,6265,2,Normal
DR_24559,667,2443,2,Aggressive
DR_52646,496,880,2,Normal
DR_59598,709,512,2,Normal
DR_69008,1661,14936,5,Normal
DR_58468,626,1865,2,Normal
DR_70546,1711,13865,6,Aggressive
DR_39051,1632,31535,6,Normal
DR_67902,574,2347,2,Vague
DR_14922,1678,17316,5,Normal
DR_47382,987,2498,4,Vague
DR_58869,1676,9698,4,Vague
DR_5294,2022,12469,5,Normal
DR_62663,1698,21627,6,Aggressive
DR_18764,1701,21873,6,Aggressive
DR_65639,1709,23427,6,Vague
DR_49010,1755,23929,6,Normal
DR_38361,1677,19223,6,Vague
DR_66679,1983,15455,6,Aggressive
DR_61530,764,2789,2,Aggressive
DR_50347,1985,15810,5,Vague
DR_27911,2024,31565,7,Aggressive
DR_46491,1697,16717,6,Normal
DR_51409,1614,9223,5,Vague
DR_65635,1732,33818,6,Aggressive
DR_24084,1733,20590,6,Normal
DR_69998,673,3350,2,Normal
DR_61868,1983,20918,5,Normal
DR_59827,2090,18433,5,Aggressive
DR_22396,2004,22904,6,Normal
DR_16922,1728,10924,5,Aggressive
DR_21941,2022,16392,5,Normal
DR_29095,637,2057,2,Normal
DR_47553,559,1656,2,Normal
DR_33538,1553,9831,6,Normal
DR_18956,2066,20144,5,Vague
DR_57526,1828,5935,5,Vague
DR_14195,2052,18075,5,Normal
DR_61475,1968,13615,4,Normal
DR_59175,1381,7212,6,Vague
DR_23411,1623,29840,6,Normal
DR_38098,1700,15179,6,Vague
DR_56354,717,6264,2,Vague
DR_29202,770,5537,2,Vague
DR_36371,554,1823,2,Normal
DR_49236,1271,8088,2,Aggressive
DR_67916,1666,20727,5,Normal
DR_46693,1713,12840,5,Normal
DR_48503,631,2627,2,Normal
DR_75183,1021,7204,2,Normal
DR_26973,1653,14861,5,Normal
DR_41615,1646,11172,5,Normal
DR_10881,1004,11324,2,Aggressive
DR_15236,1726,11109,5,Normal
DR_47500,527,2237,2,Normal
DR_12076,574,1673,2,Normal
DR_66157,942,6364,2,Normal
DR_67332,1657,9458,4,Aggressive
DR_11335,549,2129,2,Normal
DR_68229,1737,34004,6,Aggressive
DR_50075,1603,13323,5,Normal
DR_35583,655,2493,2,Normal
DR_28696,1716,22975,6,Aggressive
DR_36933,1780,31284,6,Aggressive
DR_26741,656,2230,2,Vague
DR_32911,1671,28116,6,Vague
DR_60410,1731,26371,6,Aggressive
DR_74257,841,3300,3,Vague
DR_58567,1695,12209,4,Aggressive
DR_65875,1744,23752,6,Vague
DR_30289,633,1857,2,Vague
DR_41979,542,1274,2,Normal
DR_30784,1682,10970,6,Normal
DR_35077,587,1965,2,Vague
DR_66580,1711,20283,6,Aggressive
DR_31882,1975,16361,5,Vague
DR_50250,1768,30420,6,Aggressive
DR_6402,2027,31717,6,Normal
DR_7100,1712,19642,6,Normal
DR_63687,1776,16965,5,Aggressive
DR_45607,565,1619,2,Normal
DR_11462,1707,19213,6,Vague
DR_57591,1716,30562,6,Aggressive
DR_24726,601,1208,3,Vague
DR_65078,1741,20820,6,Aggressive
DR_18039,1793,20656,6,Aggressive
DR_24093,1975,16277,5,Aggressive
DR_71425,1711,12086,6,Vague
DR_44481,1724,23964,6,Aggressive
DR_62878,2019,11785,5,Aggressive
DR_42916,2097,24047,5,Aggressive
DR_47394,2027,19853,5,Aggressive
DR_36815,1724,11618,5,Aggressive
DR_41481,2000,28399,6,Aggressive
DR_50448,1943,14349,6,Aggressive
DR_20976,1732,22311,5,Aggressive
DR_45207,2033,18756,6,Aggressive
DR_59010,963,2183,4,Aggressive
DR_70865,587,2725,2,Vague
DR_56881,1729,22094,6,Normal
DR_5743,566,1645,2,Normal
DR_30583,1750,32434,6,Aggressive
DR_33406,632,1966,2,Vague
DR_26187,803,3154,2,Normal
DR_48104,646,1748,2,Vague
DR_71729,1705,18155,5,Vague
DR_24690,550,2169,2,Normal
DR_68916,1390,10695,3,Normal
DR_18162,1206,3228,4,Normal
DR_7166,1759,30406,6,Normal
DR_48278,561,1742,2,Normal
DR_29176,1770,44068,5,Normal
DR_39715,519,1229,2,Normal
DR_41224,1999,17547,5,Normal
DR_21142,857,5313,3,Normal
DR_22042,1000,2689,3,Normal
DR_28611,587,1696,2,Normal
DR_25068,888,2221,3,Normal
DR_6131,623,2149,2,Vague
DR_10708,569,1660,2,Vague
DR_67255,551,1381,2,Normal
DR_65886,523,1883,2,Vague
DR_70453,1702,22417,6,Aggressive
DR_7473,567,1590,2,Vague
DR_34674,600,1519,2,Vague
DR_65533,965,2739,4,Vague
DR_28613,586,1963,2,Vague
DR_22651,573,1953,2,Vague
DR_36030,581,1453,2,Normal
DR_69236,1743,22828,6,Vague
DR_41272,1699,11163,5,Vague
DR_73651,1669,11995,5,Aggressive
DR_5122,1704,14337,6,Aggressive
DR_6439,846,1900,3,Vague
DR_52083,1956,18702,6,Aggressive
DR_19015,1065,2688,3,Vague
DR_46264,1712,26244,6,Aggressive
DR_54967,1713,23487,6,Vague
DR_59069,537,1338,2,Aggressive
DR_66990,1722,29046,6,Aggressive
DR_54582,1748,21996,6,Aggressive
DR_67569,538,1871,2,Normal
DR_62666,966,6019,2,Normal
DR_47443,1698,22194,6,Normal
DR_39598,522,1533,2,Normal
DR_39176,777,1537,3,Normal
DR_26287,1703,13255,6,Normal
DR_47263,591,1423,2,Normal
DR_16921,588,1420,2,Normal
DR_22233,978,17647,3,Normal
DR_55315,541,1652,2,Normal
DR_10331,510,1728,2,Aggressive
DR_34644,542,1440,2,Normal
DR_29664,856,833,3,Normal
DR_30573,570,2021,2,Normal
DR_16802,590,2371,2,Normal
DR_5751,526,1036,2,Normal
DR_67574,588,1257,2,Normal
DR_42662,550,1624,2,Normal
DR_16110,1691,11596,5,Normal
DR_6290,1745,22023,6,Aggressive
DR_65910,805,17381,3,Normal
DR_70688,570,1443,2,Normal
DR_24227,970,9862,2,Normal
DR_58194,758,7794,2,Normal
DR_14640,1708,19893,6,Aggressive
DR_72177,1016,10163,2,Normal
DR_61136,909,17145,3,Normal
DR_74889,543,1606,2,Normal
DR_26443,1677,16654,6,Normal
DR_62256,1676,11057,5,Normal
DR_53452,562,1854,2,Normal
DR_26519,1860,10698,3,Aggressive
DR_59463,1394,3682,4,Normal
DR_64954,634,1898,2,Aggressive
DR_29260,1727,10266,5,Vague
DR_5682,648,2846,2,Aggressive
DR_18146,1760,26689,6,Aggressive
DR_40824,1574,19474,5,Normal
DR_23599,785,2670,2,Vague
DR_69835,934,2218,4,Normal
DR_55510,1731,20925,6,Aggressive
DR_14633,1698,16047,5,Aggressive
DR_74397,1693,12470,6,Vague
DR_22069,612,1914,2,Normal
DR_24025,1704,23641,6,Aggressive
DR_61706,771,1657,2,Aggressive
DR_11963,1741,17756,5,Normal
DR_74245,580,1580,2,Normal
DR_30687,1747,14468,5,Aggressive
DR_10525,981,7478,2,Aggressive
DR_74332,537,1615,2,Normal
DR_70862,1012,7860,2,Normal
DR_40164,1236,3523,3,Normal
DR_6935,643,2569,2,Normal
DR_71367,813,19145,2,Normal
DR_64374,1688,15697,4,Normal
DR_36761,1714,12034,5,Normal
DR_55717,990,7578,2,Normal
DR_72681,850,10797,3,Normal
DR_15060,514,1229,2,Normal
DR_67334,906,2237,3,Normal
DR_30828,1747,13875,4,Normal
DR_36551,598,1214,2,Normal
DR_65968,953,8830,2,Vague
DR_53643,1194,3256,4,Normal
DR_44126,536,1490,2,Vague
DR_56848,549,1504,2,Vague
DR_69863,1710,22565,6,Aggressive
DR_44586,1760,26270,6,Normal
DR_17332,990,2588,3,Vague
DR_19203,520,1754,2,Vague
DR_4263,1693,18497,5,Aggressive
DR_26638,1720,14697,4,Aggressive
DR_41791,2038,12583,5,Aggressive
DR_39721,1740,21626,6,Vague
DR_31436,1717,15983,5,Aggressive
DR_26977,1729,16574,5,Aggressive
DR_19712,1709,21994,5,Aggressive
DR_5360,1697,13895,5,Aggressive
DR_47151,1951,22690,6,Normal
DR_38935,1738,14012,5,Aggressive
DR_70212,1713,14562,6,Vague
DR_42456,1801,22822,6,Vague
DR_11879,1989,30717,7,Normal
DR_14739,1790,20614,6,Aggressive
DR_35669,593,2219,2,Normal
DR_56220,1763,19895,6,Aggressive
DR_29027,1716,20759,6,Aggressive
DR_72694,1954,18930,5,Aggressive
DR_57824,530,1856,2,Aggressive
DR_61867,1768,30901,6,Aggressive
DR_68870,1718,19551,6,Aggressive
DR_12640,1751,18060,6,Aggressive
DR_47319,987,3473,4,Aggressive
DR_49801,1712,13459,6,Aggressive
DR_35987,1717,29450,6,Aggressive
DR_43696,1741,25283,6,Aggressive
DR_30725,1957,24360,6,Normal
DR_51206,1713,15961,6,Aggressive
DR_37589,2029,23844,6,Normal
DR_31671,1764,20060,5,Aggressive
DR_10933,1960,9126,6,Aggressive
DR_37852,2013,25531,5,Normal
DR_53988,1696,13326,6,Aggressive
DR_48500,1347,3238,4,Aggressive
DR_22679,601,4083,3,Normal
DR_10547,520,1819,2,Vague
DR_40801,1488,13174,3,Aggressive
DR_45350,549,1582,2,Aggressive
DR_62938,1757,17287,6,Aggressive
DR_10125,692,4198,2,Aggressive
DR_48833,543,1776,2,Aggressive
DR_4497,819,11209,2,Vague
DR_39099,588,1783,2,Aggressive
DR_43301,628,2718,2,Aggressive
DR_50867,641,1853,2,Vague
DR_50343,567,1754,2,Normal
DR_12273,840,3976,2,Vague
DR_20767,1710,23709,5,Normal
DR_32171,890,2119,4,Normal
DR_68065,1706,26218,6,Aggressive
DR_65986,1666,14007,5,Normal
DR_71385,608,2743,2,Normal
DR_60545,979,5232,4,Normal
DR_59883,1447,11857,6,Normal
